1587;2022-11-05;20:06:00.0000000;140;Female;40;Beauty;4;300;105;1200
1614;2023-08-23;11:37:00.0000000;135;Female;39;Beauty;4;300;105;1200
1597;2023-08-28;18:21:00.0000000;32;Male;22;Beauty;4;300;78;1200
1524;2022-10-26;22:10:00.0000000;115;Male;46;Beauty;4;300;321;1200
1553;2023-01-29;08:46:00.0000000;42;Male;24;Clothing;4;300;99;1200
1559;2022-08-20;07:40:00.0000000;49;Female;40;Clothing;4;300;144;1200
1479;2022-05-31;22:24:00.0000000;108;Male;52;Electronics;4;300;162;1200
1462;2023-11-13;10:42:00.0000000;124;Male;63;Electronics;4;300;114;1200
1459;2023-11-10;06:46:00.0000000;13;Male;28;Clothing;4;300;144;1200
1481;2023-11-09;17:22:00.0000000;20;Female;43;Electronics;4;300;114;1200
1482;2023-02-10;22:22:00.0000000;1;Female;28;Clothing;4;300;114;1200
1484;2022-11-23;09:29:00.0000000;22;Female;19;Clothing;4;300;147;1200
142;2022-04-08;10:05:00.0000000;61;Male;35;Electronics;4;300;138;1200
1405;2023-10-28;20:08:00.0000000;91;Female;25;Clothing;4;300;342;1200
1424;2023-09-05;21:32:00.0000000;54;Male;57;Beauty;4;300;111;1200
1431;2023-09-28;21:28:00.0000000;114;Male;63;Electronics;4;300;312;1200
1437;2023-09-04;19:19:00.0000000;76;Female;35;Electronics;4;300;372;1200
1202;2023-11-13;06:56:00.0000000;89;Female;34;Clothing;4;300;144;1200
1441;2023-10-04;21:38:00.0000000;63;Male;57;Beauty;4;300;354;1200
1361;2023-09-12;16:00:00.0000000;89;Female;34;Electronics;4;300;153;1200
1368;2022-03-08;21:29:00.0000000;145;Female;56;Clothing;4;300;132;1200
1308;2023-06-19;22:39:00.0000000;91;Female;34;Beauty;4;300;150;1200
1298;2023-05-02;19:51:00.0000000;1;Male;27;Beauty;4;300;120;1200
1320;2022-11-02;11:55:00.0000000;102;Female;28;Electronics;4;300;84;1200
1332;2023-12-04;10:02:00.0000000;146;Male;58;Electronics;4;300;123;1200
1333;2022-11-01;11:38:00.0000000;151;Female;54;Electronics;4;300;165;1200
1340;2023-10-30;20:55:00.0000000;92;Female;36;Clothing;4;300;348;1200
1292;2022-05-15;08:20:00.0000000;88;Male;20;Beauty;4;300;90;1200
1296;2022-11-26;20:42:00.0000000;45;Female;22;Clothing;4;300;342;1200
1181;2022-11-06;18:28:00.0000000;84;Male;19;Electronics;4;300;354;1200
1165;2023-12-01;17:04:00.0000000;29;Female;60;Clothing;4;300;291;1200
1142;2022-11-09;09:49:00.0000000;2;Male;35;Electronics;4;300;114;1200
1107;2022-12-31;11:14:00.0000000;62;Female;21;Clothing;4;300;102;1200
1099;2022-12-24;12:41:00.0000000;56;Female;50;Electronics;4;300;162;1200
1058;2022-10-30;18:31:00.0000000;100;Male;18;Clothing;4;300;153;1200
1046;2023-07-21;21:47:00.0000000;5;Female;20;Electronics;4;300;156;1200
1031;2023-11-12;21:15:00.0000000;3;Male;44;Electronics;4;300;126;1200
1067;2023-10-03;17:01:00.0000000;105;Female;48;Beauty;4;300;129;1200
107;2022-10-06;09:18:00.0000000;75;Female;21;Clothing;4;300;78;1200
1078;2023-05-04;22:20:00.0000000;16;Female;47;Clothing;3;500;125;1500
1013;2022-07-16;19:38:00.0000000;111;Male;22;Electronics;3;500;200;1500
1047;2022-12-04;21:53:00.0000000;84;Female;40;Beauty;3;500;490;1500
1054;2022-01-10;09:24:00.0000000;49;Female;38;Electronics;3;500;140;1500
111;2023-04-15;09:45:00.0000000;5;Female;34;Electronics;3;500;130;1500
1111;2023-04-30;21:34:00.0000000;2;Female;34;Electronics;3;500;185;1500
1112;2022-12-22;17:11:00.0000000;94;Male;37;Clothing;3;500;180;1500
1115;2023-09-21;17:41:00.0000000;99;Male;51;Clothing;3;500;180;1500
112;2023-12-25;18:44:00.0000000;57;Male;37;Clothing;3;500;165;1500
1144;2022-12-30;21:27:00.0000000;148;Female;59;Beauty;3;500;125;1500
115;2022-09-02;19:21:00.0000000;67;Male;51;Clothing;3;500;255;1500
1164;2023-04-07;20:53:00.0000000;1;Female;47;Beauty;3;500;245;1500
1016;2022-12-12;07:39:00.0000000;52;Male;19;Clothing;3;500;200;1500
1169;2022-09-25;17:12:00.0000000;101;Male;18;Beauty;3;500;255;1500
1193;2022-05-11;11:31:00.0000000;50;Male;35;Beauty;3;500;145;1500
1199;2023-12-16;17:46:00.0000000;110;Male;45;Beauty;3;500;190;1500
1280;2023-08-24;09:15:00.0000000;116;Female;37;Clothing;3;500;255;1500
1239;2022-07-08;20:42:00.0000000;134;Male;38;Electronics;3;500;255;1500
1211;2023-11-22;14:59:00.0000000;82;Male;42;Beauty;3;500;235;1500
1212;2022-03-16;18:05:00.0000000;142;Male;21;Clothing;3;500;265;1500
1213;2023-06-21;17:23:00.0000000;41;Male;27;Beauty;3;500;185;1500
1215;2022-11-19;20:44:00.0000000;107;Male;58;Clothing;3;500;130;1500
13;2023-02-08;17:43:00.0000000;106;Male;22;Electronics;3;500;245;1500
1313;2023-06-04;09:22:00.0000000;10;Female;55;Beauty;3;500;170;1500
1356;2023-12-18;21:31:00.0000000;11;Male;50;Electronics;3;500;245;1500
1369;2022-10-10;21:14:00.0000000;64;Male;23;Electronics;3;500;180;1500
1372;2022-03-18;10:53:00.0000000;60;Female;24;Beauty;3;500;145;1500
1421;2022-01-17;07:07:00.0000000;59;Female;37;Clothing;3;500;185;1500
144;2022-03-26;22:18:00.0000000;119;Female;59;Beauty;3;500;255;1500
1385;2023-11-07;19:22:00.0000000;55;Male;50;Electronics;3;500;505;1500
1506;2022-01-09;07:31:00.0000000;52;Male;34;Beauty;3;500;245;1500
1507;2022-12-27;22:14:00.0000000;95;Female;37;Electronics;3;500;520;1500
1452;2023-08-06;17:41:00.0000000;3;Female;48;Clothing;3;500;185;1500
1522;2022-11-14;08:35:00.0000000;48;Male;46;Beauty;3;500;235;1500
1463;2022-07-29;19:45:00.0000000;98;Female;54;Beauty;3;500;170;1500
1474;2022-05-15;20:49:00.0000000;84;Female;26;Clothing;3;500;255;1500
1533;2022-10-29;19:35:00.0000000;67;Male;19;Electronics;3;500;255;1500
1580;2023-09-21;15:47:00.0000000;105;Female;31;Clothing;3;500;250;1500
16;2022-06-25;10:33:00.0000000;82;Male;19;Clothing;3;500;180;1500
1608;2023-09-26;21:01:00.0000000;87;Female;55;Electronics;3;500;265;1500
1611;2022-11-17;07:30:00.0000000;125;Male;51;Beauty;3;500;180;1500
1636;2023-07-22;11:26:00.0000000;50;Female;21;Beauty;3;500;150;1500
164;2023-02-28;18:26:00.0000000;3;Female;47;Beauty;3;500;185;1500
1647;2023-05-01;20:26:00.0000000;5;Male;59;Clothing;3;500;240;1500
1673;2022-06-14;07:36:00.0000000;42;Female;43;Clothing;3;500;185;1500
1676;2023-09-21;20:22:00.0000000;91;Male;63;Electronics;3;500;210;1500
1677;2022-10-02;20:51:00.0000000;84;Female;19;Beauty;3;500;490;1500
1710;2022-10-23;20:14:00.0000000;104;Female;26;Electronics;3;500;610;1500
1711;2023-09-22;20:33:00.0000000;113;Male;26;Electronics;3;500;570;1500
169;2022-11-28;18:47:00.0000000;73;Male;18;Beauty;3;500;145;1500
1693;2023-02-20;18:21:00.0000000;1;Male;41;Beauty;3;500;130;1500
1720;2022-10-10;08:51:00.0000000;28;Female;56;Beauty;3;500;190;1500
1805;2023-10-10;13:35:00.0000000;79;Female;30;Beauty;3;500;225;1500
1843;2023-09-21;18:58:00.0000000;1;Male;21;Beauty;3;500;240;1500
1869;2022-10-23;19:51:00.0000000;113;Male;37;Beauty;3;500;605;1500
1859;2022-09-14;20:58:00.0000000;32;Female;56;Electronics;3;500;205;1500
1956;2023-06-01;20:40:00.0000000;62;Male;30;Clothing;3;500;170;1500
193;2022-03-27;10:40:00.0000000;55;Male;35;Beauty;3;500;180;1500
1942;2023-09-16;11:53:00.0000000;112;Male;51;Clothing;3;500;265;1500
199;2023-10-26;21:34:00.0000000;53;Male;45;Beauty;3;500;135;1500
369;2023-12-13;19:42:00.0000000;111;Male;23;Electronics;3;500;215;1500
372;2022-06-19;11:45:00.0000000;27;Female;24;Beauty;3;500;140;1500
313;2023-12-16;10:03:00.0000000;11;Female;55;Beauty;3;500;140;1500
280;2023-11-17;09:35:00.0000000;76;Female;37;Clothing;3;500;240;1500
239;2022-09-19;19:34:00.0000000;1;Male;38;Electronics;3;500;165;1500
211;2022-09-12;14:02:00.0000000;54;Male;42;Beauty;3;500;235;1500
212;2023-10-12;18:13:00.0000000;105;Male;21;Clothing;3;500;215;1500
213;2023-08-13;20:48:00.0000000;113;Male;27;Beauty;3;500;275;1500
215;2022-10-03;21:20:00.0000000;101;Male;58;Clothing;3;500;145;1500
385;2022-11-20;19:06:00.0000000;127;Male;50;Electronics;3;500;525;1500
356;2023-08-27;18:35:00.0000000;71;Male;50;Electronics;3;500;255;1500
421;2022-04-08;08:43:00.0000000;66;Female;37;Clothing;3;500;235;1500
452;2023-01-30;22:41:00.0000000;4;Female;48;Clothing;3;500;240;1500
463;2023-01-29;20:22:00.0000000;55;Female;54;Beauty;3;500;175;1500
47;2022-10-22;17:22:00.0000000;96;Female;40;Beauty;3;500;600;1500
474;2022-05-08;17:57:00.0000000;145;Female;26;Clothing;3;500;210;1500
533;2022-11-13;17:19:00.0000000;92;Male;19;Electronics;3;500;155;1500
506;2022-04-29;07:13:00.0000000;9;Male;34;Beauty;3;500;200;1500
507;2022-12-11;21:40:00.0000000;52;Female;37;Electronics;3;500;485;1500
522;2022-07-09;11:00:00.0000000;52;Male;46;Beauty;3;500;145;1500
580;2022-11-14;14:44:00.0000000;104;Female;31;Clothing;3;500;200;1500
54;2022-10-20;10:17:00.0000000;142;Female;38;Electronics;3;500;200;1500
673;2022-07-04;10:14:00.0000000;18;Female;43;Clothing;3;500;270;1500
676;2023-07-10;22:13:00.0000000;80;Male;63;Electronics;3;500;205;1500
677;2022-12-17;21:13:00.0000000;65;Female;19;Beauty;3;500;555;1500
636;2023-05-09;06:15:00.0000000;60;Female;21;Beauty;3;500;230;1500
647;2023-03-01;19:53:00.0000000;5;Male;59;Clothing;3;500;190;1500
608;2022-12-07;22:19:00.0000000;112;Female;55;Electronics;3;500;200;1500
611;2022-07-21;08:13:00.0000000;11;Male;51;Beauty;3;500;180;1500
693;2023-06-08;17:12:00.0000000;1;Male;41;Beauty;3;500;270;1500
710;2022-09-03;21:11:00.0000000;71;Female;26;Electronics;3;500;495;1500
711;2023-09-23;22:26:00.0000000;103;Male;26;Electronics;3;500;575;1500
805;2022-09-03;13:55:00.0000000;59;Female;30;Beauty;3;500;155;1500
78;2023-02-17;21:08:00.0000000;68;Female;47;Clothing;3;500;265;1500
843;2023-01-25;22:46:00.0000000;3;Male;21;Beauty;3;500;180;1500
720;2022-04-08;08:50:00.0000000;116;Female;56;Beauty;3;500;235;1500
859;2022-09-20;21:52:00.0000000;46;Female;56;Electronics;3;500;190;1500
869;2022-09-08;22:16:00.0000000;51;Male;37;Beauty;3;500;485;1500
942;2023-12-01;09:22:00.0000000;35;Male;51;Clothing;3;500;160;1500
956;2023-04-24;21:50:00.0000000;140;Male;30;Clothing;3;500;135;1500
946;2023-08-08;20:15:00.0000000;2;Male;62;Electronics;4;500;235;2000
970;2023-05-25;18:13:00.0000000;2;Male;59;Electronics;4;500;220;2000
875;2023-11-30;21:47:00.0000000;134;Female;51;Electronics;4;500;135;2000
89;2023-12-30;21:15:00.0000000;117;Female;55;Electronics;4;500;590;2000
93;2022-01-25;20:52:00.0000000;148;Female;35;Beauty;4;500;140;2000
927;2022-02-21;17:13:00.0000000;83;Male;43;Electronics;4;500;250;2000
832;2022-11-13;17:25:00.0000000;106;Male;47;Beauty;4;500;600;2000
789;2023-12-06;22:13:00.0000000;34;Female;61;Clothing;4;500;510;2000
808;2023-11-22;07:18:00.0000000;30;Male;33;Beauty;4;500;195;2000
773;2023-01-14;19:10:00.0000000;3;Male;25;Electronics;4;500;175;2000
731;2023-09-30;18:49:00.0000000;1;Male;54;Clothing;4;500;165;2000
72;2023-12-06;19:19:00.0000000;5;Female;20;Electronics;4;500;195;2000
735;2022-11-26;21:38:00.0000000;153;Female;64;Clothing;4;500;515;2000
74;2023-10-05;19:50:00.0000000;56;Female;18;Beauty;4;500;205;2000
742;2022-03-19;06:08:00.0000000;37;Female;38;Electronics;4;500;195;2000
743;2022-08-07;07:54:00.0000000;55;Female;34;Beauty;4;500;260;2000
700;2022-09-01;15:07:00.0000000;61;Male;36;Electronics;4;500;250;2000
65;2022-12-11;20:03:00.0000000;84;Male;51;Electronics;4;500;160;2000
626;2022-10-30;21:01:00.0000000;65;Female;26;Clothing;4;500;555;2000
634;2022-10-10;19:25:00.0000000;68;Male;60;Electronics;4;500;535;2000
664;2022-09-03;16:52:00.0000000;109;Female;44;Clothing;4;500;170;2000
547;2022-11-14;07:36:00.0000000;3;Male;63;Clothing;4;500;250;2000
592;2022-12-26;09:15:00.0000000;77;Female;46;Beauty;4;500;275;2000
595;2022-10-15;21:35:00.0000000;65;Female;18;Clothing;4;500;210;2000
561;2022-07-29;17:04:00.0000000;34;Female;64;Clothing;4;500;250;2000
572;2023-12-13;18:33:00.0000000;5;Male;31;Clothing;4;500;185;2000
577;2022-04-21;11:55:00.0000000;45;Male;21;Beauty;4;500;215;2000
476;2023-12-12;18:31:00.0000000;131;Female;27;Clothing;4;500;570;2000
487;2023-04-09;21:03:00.0000000;36;Male;44;Clothing;4;500;235;2000
480;2022-12-22;22:12:00.0000000;126;Female;42;Beauty;4;500;225;2000
503;2023-10-08;20:06:00.0000000;63;Male;45;Beauty;4;500;570;2000
420;2022-01-02;10:53:00.0000000;28;Female;22;Clothing;4;500;200;2000
447;2023-04-18;17:57:00.0000000;37;Male;22;Beauty;4;500;245;2000
412;2022-09-04;19:36:00.0000000;30;Female;19;Electronics;4;500;570;2000
416;2022-08-21;09:29:00.0000000;55;Male;53;Electronics;4;500;245;2000
253;2022-09-30;21:26:00.0000000;66;Female;53;Clothing;4;500;525;2000
281;2023-09-18;20:09:00.0000000;4;Female;29;Beauty;4;500;275;2000
269;2022-09-19;11:31:00.0000000;87;Male;25;Clothing;4;500;250;2000
257;2022-12-10;08:49:00.0000000;130;Male;19;Beauty;4;500;165;2000
342;2023-11-05;17:24:00.0000000;85;Female;43;Clothing;4;500;500;2000
1970;2023-05-22;17:44:00.0000000;5;Male;59;Electronics;4;500;230;2000
1927;2023-09-06;19:44:00.0000000;46;Male;43;Electronics;4;500;180;2000
